name;elevation;latitude;longitude;continent;country;range
Dusty Star Mountain;2464;48.650377;-113.635154;North America;United States;Central Montana Rockies
Mount Hardy;2463;48.581888;-120.755324;North America;United States;Cascade Range
Corteo Peak;2463;48.504493;-120.788369;North America;United States;Cascade Range
Hozomeen;2459;48.982245;-121.012087;North America;United States;Cascade Range
Cutthroat Peak;2454;48.526496;-120.70344;North America;United States;Cascade Range
Little Baldy;2452;37.0167;-119.333;North America;United States;Sierra Nevada
Fisher Peak;2451;48.545285;-120.823693;North America;United States;Cascade Range
Pelican Butte;2449;42.513551;-122.145481;North America;United States;Cascade Range
Gilbert Mountain;2445;48.480944;-120.580959;North America;United States;Cascade Range
Mount Degenhardt;2444;48.771493;-121.294427;North America;United States;Cascade Range
Holliway Mountain;2444;48.6171;-120.7301;North America;United States;Cascade Range
Donner Peak;2444;39.3089;-120.311;North America;United States;Sierra Nevada
Warner Peak;2444;42.4596;-119.74162;North America;United States;Great Basin Ranges
Heavy Runner;2443;48.676794;-113.695192;North America;United States;Central Montana Rockies
Iron Mountain;2440;34.2883;-117.712;North America;United States;Central and Southern California Ranges
Bashful Peak;2440;61.3;-148.867;North America;United States;
Kitling Peak;2439;48.5821;-120.856773;North America;United States;Cascade Range
Slesse;2439;49.026079;-121.598225;North America;Canada;Cascade Range
Brundage Mountain;2438;45.01;-116.13;North America;United States;
Phantom Peak;2438;48.819185;-121.342449;North America;United States;Cascade Range
Icefall;2438;63.278431;-145.350494;North America;United States;Alaska Range
Canyon Mountain;2438;44.336872;-118.890012;North America;United States;Columbia Plateau
Eightmile Mountain;2437;47.5322;-120.895;North America;United States;Cascade Range
Saddle Peak;2437;51.393958;-116.208057;North America;Canada;Canadian Rockies
Wallaby Peak;2437;48.506773;-120.615238;North America;United States;Cascade Range
American Border Peak;2437;48.995396;-121.665087;North America;United States;Cascade Range
Snowgrass;2436;47.6839;-120.935;North America;United States;Cascade Range
Newberry Volcano;2434;43.68997;-121.25885;North America;United States;Cascade Range
Mount Olympus;2427;47.801251;-123.710861;North America;United States;Olympic Mountains
Graybeard Peak;2428;48.564482;-120.825233;North America;United States;Cascade Range
Half Moon;2426;48.509867;-120.613489;North America;United States;Cascade Range
Hoot Owl;2426;48.5299;-120.8095;North America;United States;Cascade Range
Indecision;2422;48.535619;-120.858793;North America;United States;Cascade Range
Decker Mountain;2421;50.0693;-122.854;North America;Canada;British Columbia Coast Ranges
Bear Mountain;2417;48.930648;-121.340861;North America;United States;Cascade Range
Meulfire;2417;48.536159;-120.858493;North America;United States;Cascade Range
Old Snowy;2417;46.512068;-121.454072;North America;United States;Cascade Range
Singleshot Mountain;2416;48.741135;-113.496923;North America;United States;Central Montana Rockies
Repulse Peak;2415;48.538;-120.8179;North America;United States;Cascade Range
Forum Peak;2415;49.00449;-114.072161;North America;Canada;Canadian Rockies
Grays Peak;2414;34.26101;-116.97123;North America;United States;Central and Southern California Ranges
Vasiliki Tower;2414;48.555495;-120.593105;North America;United States;Cascade Range
Melted Tower;2414;48.518206;-120.61816;North America;United States;Cascade Range
Beatys Butte;2413;42.386;-119.3307;North America;United States;Great Basin Ranges
Gilbert North Peak;2413;48.488738;-120.60515;North America;United States;Cascade Range
Medicine Lake Volcano;2412;41.6111;-121.5536;North America;United States;Cascade Range
Outpost;2411;48.523426;-120.903769;North America;United States;Cascade Range
Mother Lode;2409;48.4436;-120.615;North America;United States;Cascade Range
Mount Frosty;2408;49.012654;-120.847549;North America;Canada;Cascade Range
Mount Daniel;2408;47.562656;-121.171947;North America;United States;Cascade Range
Ha Ling Peak;2407;51.0333;-115.433;North America;Canada;Canadian Rockies
Cougar Peak;2406;42.307101;-120.631078;North America;United States;Great Basin Ranges
Santa Clara;2402;14.7167;-91.2833;North America;Guatemala;
Table Rock;2402;44.333672;-118.315887;North America;United States;Columbia Plateau
Association;2400;51.181388;-115.125904;North America;Canada;Canadian Rockies
Plummer Mountain;2399;48.207001;-120.972047;North America;United States;Cascade Range
Mount Larrabee;2398;48.979016;-121.648195;North America;United States;Cascade Range
Prusik Peak;2395;47.487397;-120.78455;North America;United States;Cascade Range
Three Fingered Jack;2390;44.479054;-121.8431;North America;United States;Cascade Range
Copper Point;2390;48.496771;-120.628504;North America;United States;Cascade Range
Sloan Peak;2388;48.04148;-121.340303;North America;United States;Cascade Range
Lost Peak;2387;32.6167;-105.417;North America;United States;Southwest Basins and Ranges
Burroughs Mountain;2386;46.901487;-121.71346;North America;United States;Cascade Range
Emory Peak;2385;29.2458;-103.304;North America;United States;Southwest Basins and Ranges
Meadow Mountain;2385;45.204866;-117.582985;North America;United States;Columbia Plateau
Maiden Peak;2383;43.629117;-121.968842;North America;United States;Cascade Range
Crescent Mountain;2382;48.442241;-120.598297;North America;United States;Cascade Range
Santa Ana Volcano;2381;13.853;-89.63;North America;El Salvador;Nicaragua - Honduras - El Salvador Ranges
Mount Crandell;2381;49.077296;-113.927622;North America;Canada;Canadian Rockies
Ironside Mountain;2381;44.24288;-118.1363;North America;United States;Columbia Plateau
Mount Alfred;2381;50.206111;-124.076667;North America;Canada;British Columbia Coast Ranges
West Temple;2380;37.210524;-113.020515;North America;United States;Colorado Plateau
Blue Lake Peak;2380;48.506739;-120.657177;North America;United States;Cascade Range
South Early Winters Spire;2380;48.512215;-120.655137;North America;United States;Cascade Range
Vimy Peak;2379;49.03874;-113.858013;North America;Canada;Canadian Rockies
Natal;2377;48.53077;-120.86978;North America;United States;Cascade Range
Cabezon Peak;2376;35.598997;-107.095893;North America;United States;
Mount Washington;2376;44.332229;-121.838593;North America;United States;Cascade Range
Caltha Peak;2375;50.1333;-122.25;North America;Canada;British Columbia Coast Ranges
Whistler Mountain;2374;48.515414;-120.707605;North America;United States;Cascade Range
Catleap;2374;48.615832;-120.657434;North America;United States;Cascade Range
Mount Deception;2374;47.813146;-123.233507;North America;United States;Olympic Mountains
Tumalo Mountain;2371;44.005115;-121.642534;North America;United States;Cascade Range
Colonial Peak;2369;48.661603;-121.121821;North America;United States;Cascade Range
Rainy Peak;2368;48.485;-120.7464;North America;United States;Cascade Range
Mount Aix;2367;46.795;-121.256;North America;United States;Cascade Range
Big Jim;2366;47.662324;-120.832272;North America;United States;Cascade Range
Big Lou;2366;47.63535;-120.839782;North America;United States;Cascade Range
Porcupine;2366;48.550279;-120.736699;North America;United States;Cascade Range
North Early Winters Spire;2365;48.512909;-120.655417;North America;United States;Cascade Range
Frisco Mountain;2365;48.488915;-120.756515;North America;United States;Cascade Range
Hock Mountain;2362;48.451485;-120.66706;North America;United States;Cascade Range
Mount Constance;2360;47.772849;-123.127384;North America;United States;Olympic Mountains
Baboquivari Peak;2356;31.7711;-111.595;North America;United States;Southwest Basins and Ranges
Chimney Rock;2355;47.507;-121.29;North America;United States;Cascade Range
Hart Mountain;2354;42.402164;-119.783936;North America;United States;Great Basin Ranges
Liberty Bell Mountain;2353;48.515496;-120.658164;North America;United States;Cascade Range
Benzarino;2353;48.489705;-120.817466;North America;United States;Cascade Range
Union Peak;2351;42.831101;-122.22333;North America;United States;Cascade Range
East Temple;2350;37.221;-112.9504;North America;United States;Colorado Plateau
Ladies Peak;2349;47.665619;-120.932994;North America;United States;Cascade Range
Honeymoon Hump;2344;48.577947;-120.851603;North America;United States;Cascade Range
Mount Blum;2341;48.754123;-121.482482;North America;United States;Cascade Range
South Creek Butte;2338;48.4372;-120.612;North America;United States;Cascade Range
Cowhorn Mountain;2336;43.399881;-122.053898;North America;United States;Cascade Range
Ingalls Peak, South Ridge;2335;47.472518;-120.946169;North America;United States;Cascade Range
Stiletto Peak;2335;48.483758;-120.666414;North America;United States;Cascade Range
Four Peaks;2334;34.1167;-111.083;North America;United States;Southwest Basins and Ranges
Jobjerg;2330;71.5903;-24.5517;North America;Greenland;
Mount Mystery;2326;47.795646;-123.221283;North America;United States;Olympic Mountains
Coleman Ridge Peak;2323;48.897847;-120.15378;North America;United States;Cascade Range
Cape Horn;2321;47.657138;-120.917881;North America;United States;Cascade Range
Mantis Peak;2321;48.63583;-121.112208;North America;United States;Cascade Range
Magic Mountain;2320;48.44596;-121.0415;North America;United States;Cascade Range
Black Tusk;2319;49.9753;-123.043;North America;Canada;British Columbia Coast Ranges
Cowlitz Chimneys;2318;46.848921;-121.609468;North America;United States;Cascade Range
Ycatapom Peak;2315;41.0289;-122.794;North America;United States;
Bismarck Peak;2312;46.76567;-121.273973;North America;United States;Cascade Range
Sweat Spire;2310;47.833218;-123.236359;North America;United States;Olympic Mountains
Mount Prophet;2310;48.84862;-121.16272;North America;United States;Cascade Range
Whatcom Peak;2309;48.8575;-121.37448;North America;United States;Cascade Range
Kangaroo Temple;2308;48.502105;-120.6099;North America;United States;Cascade Range
El Capitan;2307;37.7342;-119.637;North America;United States;Sierra Nevada
Pica Peak;2306;48.502273;-120.637975;North America;United States;Cascade Range
Methow Pinnacles;2306;48.621052;-120.786438;North America;United States;Cascade Range
Lexington Tower;2304;48.5142;-120.657;North America;United States;Cascade Range
Concord Tower;2304;48.5144;-120.657;North America;United States;Cascade Range
Hinkhouse Peak;2304;48.5374;-120.656;North America;United States;Cascade Range
Kay Peak;2303;48.8436;-120.083;North America;United States;Cascade Range
Gentle Mountain;2302;48.562494;-120.708246;North America;United States;Cascade Range
Axis Mountain;2301;47.508331;-120.873771;North America;United States;Cascade Range
The Triad;2301;48.51976;-121.162934;North America;United States;Cascade Range
Breckenridge Mountain;2301;35.4511;-118.583;North America;United States;Sierra Nevada
Lost Mine Peak;2262;29.275756;-103.25823;North America;United States;Southwest Basins and Ranges
Grindstone Mountain;2296;47.636651;-120.913339;North America;United States;Cascade Range
Trapper Mountain;2295;48.431735;-121.01788;North America;United States;Cascade Range
The Husband;2293;44.127205;-121.8565;North America;United States;Cascade Range
Reed Peak;2293;48.848507;-120.104814;North America;United States;Cascade Range
Canadian Border Peak;2291;49.004518;-121.679163;North America;Canada;Cascade Range
Peak 7510;2289;68.2333;-149.833;North America;United States;Brooks Range
Peak 7505 (Neve Peak);2288;48.657606;-121.135082;North America;United States;Cascade Range
Mt. Ashland;2286;42.0167;-122.7;North America;United States;Cascade Range
Mount Hinman;2284;47.5681;-121.212029;North America;United States;Cascade Range
Cal Peak;2283;48.907834;-120.126057;North America;United States;Cascade Range
Peak 7482;2281;48.484481;-120.733912;North America;United States;Cascade Range
Peak 7480;2280;32;-104.817;North America;United States;Southwest Basins and Ranges
Ceboruco;2280;21.125;-104.508333;North America;Mexico;Cordillera Neovolcanica
Paul Bunyans Stump;2280;48.666238;-121.149843;North America;United States;Cascade Range
Peak 7450 Three Wives;2271;48.436193;-120.730098;North America;United States;Cascade Range
Sulphur Mountain;2270;51.1;-115.533;North America;Canada;Canadian Rockies
Seahpo Peak;2268;48.820033;-121.549387;North America;United States;Cascade Range
Tomyhoi Peak;2266;48.974865;-121.710019;North America;United States;Cascade Range
Cascade Peak;2264;48.463417;-121.080108;North America;United States;Cascade Range
Beebe;2260;48.663105;-120.924153;North America;United States;Cascade Range
Ruby Mountain;2258;48.694388;-121.042943;North America;United States;Cascade Range
Little Tack;2256;48.55997;-120.826123;North America;United States;Cascade Range
Banshee Peak;2256;46.8511;-121.6208;North America;United States;Cascade Range
Bald Mountain;2253;43.274706;-121.354294;North America;United States;
Elephant Butte;2249;48.7925;-121.2184;North America;United States;Cascade Range
West Peak;2245;47.723171;-123.3492;North America;United States;Olympic Mountains
Fields Peak;2244;44.3386;-119.2587;North America;United States;Columbia Plateau
Pinnacle Peak;2243;48.671234;-121.1494;North America;United States;Cascade Range
The Fin;2243;48.498115;-120.604381;North America;United States;Cascade Range
Monument Hill;2241;39.0717;-104.515;North America;United States;
Mount Yamnuska;2240;51.1236;-115.117;North America;Canada;Canadian Rockies
Cumulus Mtn.;2237;48.559;-120.721979;North America;United States;Cascade Range
Brown Mountain;2237;42.364823;-122.270236;North America;United States;Cascade Range
Joels Knoll;2235;48.56079;-120.692796;North America;United States;Cascade Range
Mount Anderson;2231;47.721201;-123.331562;North America;United States;Olympic Mountains
Mount Buckindy;2231;48.351629;-121.206408;North America;United States;Cascade Range
Mount Fremont;2230;46.925443;-121.673026;North America;United States;Cascade Range
Macdonald Peak;2225;49.0375;-121.4625;North America;Canada;Cascade Range
Warrior Peak;2225;47.784067;-123.133521;North America;United States;Olympic Mountains
Mount Despair;2223;48.737257;-121.376696;North America;United States;Cascade Range
Babel, Tower of;2221;51.325;-116.169;North America;Canada;Canadian Rockies
Goat Island Mountain;2221;46.884512;-121.647534;North America;United States;Cascade Range
Kyes Peak;2219;47.964813;-121.333737;North America;United States;Cascade Range
Mount Triumph;2216;48.706624;-121.356096;North America;United States;Cascade Range
Turtle Mountain;2210;49.575;-114.414;North America;Canada;Canadian Rockies
Harney Peak;2207;43.8667;-103.533;North America;United States;Black Hills
The Triplets;2207;48.461539;-121.073112;North America;United States;Cascade Range
Mix-up Peak;2204;48.45414;-121.060195;North America;United States;Cascade Range
New Morning Peak;2204;48.5757;-120.8404;North America;United States;Cascade Range
Kinport Peak;2201;42.807692;-112.488036;North America;United States;
Mount Washington;2201;31.3333;-110.75;North America;United States;
Olallie Butte;2200;44.821543;-121.763878;North America;United States;Cascade Range
Copete De Las Aguilas;2200;25.5667;-100.417;North America;Mexico;Sierra Madre Oriental
Mount Billy Mitchell;2200;61.203057;-145.275993;North America;United States;Chugach Mountains
Yainax Butte;2198;42.326236;-121.269093;North America;United States;Great Basin Ranges
Golden Hinde;2195;49.662778;-125.746944;North America;Canada;British Columbia Coast Ranges
Pugh;2195;48.143165;-121.374279;North America;United States;Cascade Range
Bears Breast Mountain;2194;47.5401;-121.225;North America;United States;Cascade Range
Mount Baldy;2192;51.012135;-115.049515;North America;Canada;Canadian Rockies
Mount Sefrit;2192;48.892;-121.594;North America;United States;Cascade Range
Pyramid Peak;2189;48.674753;-121.146069;North America;United States;Cascade Range
Columbia Peak;2186;47.961537;-121.361332;North America;United States;Cascade Range
Nelson Butte;2182;46.823615;-121.205034;North America;United States;Cascade Range
Tar Heel;2182;48.643288;-120.91115;North America;United States;Cascade Range
Half Nelson;2178;46.818505;-121.232758;North America;United States;Cascade Range
Old Desolate;2175;46.925055;-121.750059;North America;United States;Cascade Range
Mount Fanny;2175;45.307734;-117.730865;North America;United States;Columbia Plateau
Monte Cristo Peak;2175;47.9713;-121.3418;North America;United States;Cascade Range
Mount Chaval;2172;48.376086;-121.325386;North America;United States;Cascade Range
Chimney Rock;2171;48.6167;-116.7;North America;United States;
Ruth Mountain;2166;48.859746;-121.532822;North America;United States;Cascade Range
Agathla Peak;2164;36.8167;-110.217;North America;United States;Colorado Plateau
Mt. Yoran;2164;43.563072;-122.134624;North America;United States;Cascade Range
One Tree Peak;2161;32.7167;-105.317;North America;United States;Southwest Basins and Ranges
Pilot Peak;2160;48.293615;-121.134696;North America;United States;Cascade Range
Hidden Lake Peaks;2160;48.5006;-121.1978;North America;United States;Cascade Range
Carne Mtn;2160;48.0881;-120.803;North America;United States;Cascade Range
Walker Mountain;2158;43.305128;-121.71669;North America;United States;Great Basin Ranges
Skyscraper Mountain;2157;46.927114;-121.698303;North America;United States;Cascade Range
Mount Tom;2157;47.793143;-123.758246;North America;United States;Olympic Mountains
Icy Peak;2156;48.836532;-121.528144;North America;United States;Cascade Range
The Palisades;2155;46.9478;-121.604487;North America;United States;Cascade Range
Big Devil Peak;2150;48.604595;-121.29344;North America;United States;Cascade Range
Tomastepeque;2150;14.63333;-90.35;North America;Guatemala;Guatemala Ranges
Davis Peak;2149;48.729389;-121.202888;North America;United States;Cascade Range
Mount Mackenzie;2146;52.6167;-126.083;North America;Canada;
Odell Butte;2143;43.470651;-121.863889;North America;United States;Cascade Range
Sluiskin Mountain;2142;46.945868;-121.737828;North America;United States;Cascade Range
Antler Peak;2139;46.920021;-121.632257;North America;United States;Cascade Range
Dege Peak;2135;46.918497;-121.610713;North America;United States;Cascade Range
Heart Mountain;2135;51.037994;-115.132771;North America;Canada;Canadian Rockies
Big Mountain;2134;34.0631;-110.018;North America;United States;
South Twin Sister;2134;48.704896;-121.987467;North America;United States;Cascade Range
Chikamin Peak;2134;47.475419;-121.310949;North America;United States;Cascade Range
Crystal Mountain;2133;46.915924;-121.50383;North America;United States;Cascade Range
Mount Carrie;2132;47.894248;-123.649192;North America;United States;Olympic Mountains
White Chuck;2130;48.208545;-121.417036;North America;United States;Cascade Range
Buckhorn Mountain;2130;47.825574;-123.121762;North America;United States;Olympic Mountains
Sonny Boy;2125;48.390658;-121.161604;North America;United States;Cascade Range
Unicorn Peak;2125;46.745213;-121.700964;North America;United States;Cascade Range
Mt. Palmer;2;61.3192;-148.658;North America;United States;Chugach Mountains
Marcus Peak;2122;46.937927;-121.608138;North America;United States;Cascade Range
Point 6951;2119;46.920069;-121.638337;North America;United States;Cascade Range
Mount Worthington;2115;47.837114;-123.099864;North America;United States;Olympic Mountains
Pyramid Peak;2114;46.806867;-121.81204;North America;United States;Cascade Range
Peeking Mountain;2111;61.269408;-149.194679;North America;United States;Chugach Mountains
Sugarloaf Peak;2110;34.2417;-117.634;North America;United States;
Chimney Peak;2108;47.689458;-123.402173;North America;United States;Olympic Mountains
Baldy Mountain;2108;48.149023;-109.65085;North America;United States;Central Montana Rockies
Cerro Mogoton;2107;13.75768;-86.3923;North America;Nicaragua/Honduras;
Montana Peak;2105;61.9;-149;North America;United States;Talkeetna Mountains
Cinder Cone;2105;40.932386;-121.363866;North America;United States;Cascade Range
Chinook Peak;2104;46.89723;-121.510155;North America;United States;Cascade Range
Mount Cheam;2104;49.186728;-121.682056;North America;Canada;Cascade Range
Mount Fairchild;2103;47.900141;-123.633367;North America;United States;Cascade Range
Crystal Peak;2102;47.720204;-123.39154;North America;United States;Olympic Mountains
Grabinet;2098;48.614271;-120.865445;North America;United States;Cascade Range
Fifes Peaks;2097;46.974476;-121.328783;North America;United States;Cascade Range
Belknap Crater;2095;44.284967;-121.84237;North America;United States;Cascade Range
Mount Albert Edward;2094;49.6667;-125.417;North America;Canada;British Columbia Coast Ranges
Peak 6870;2094;48.507834;-120.770795;North America;United States;Cascade Range
The Brothers;2092;47.653147;-123.140998;North America;United States;Olympic Mountains
Mount Sanitas;2092;40.036;-105.306;North America;United States;Front Range
Three Fingers;2089;48.169949;-121.687789;North America;United States;Cascade Range
Queest Mountain;2087;50.9869;-118.871;North America;Canada;British Columbia Interior
Whitehorse Mountain;2085;48.211033;-121.677747;North America;United States;Cascade Range
Three Way Peak;2071;46.908958;-121.49638;North America;United States;Cascade Range
Chinese Peak;2070;42.848803;-112.363031;North America;United States;
Tamanos Mountain;2070;46.871942;-121.597443;North America;United States;Cascade Range
McNeeley Peak;2068;46.928237;-121.647065;North America;United States;Cascade Range
McCartney Peak;2068;47.854293;-123.387108;North America;United States;Olympic Mountains
Elk Mountain;2066;47.926012;-123.361496;North America;United States;Olympic Mountains
Moose Peak;2058;47.88433;-123.365629;North America;United States;Olympic Mountains
Cultus Mountain;2058;43.819007;-121.870309;North America;United States;Cascade Range
Painters Thumb;2056;47.675184;-120.851111;North America;United States;Cascade Range
Great White Throne;2056;37.260808;-112.941014;North America;United States;Colorado Plateau
Wenatchee Mountain;2055;47.274075;-120.406208;North America;United States;Cascade Range
Cousins Peak;2054;48.6644;-121.1082;North America;United States;Cascade Range
Fish Mountain;2051;43.075401;-122.423095;North America;United States;Cascade Range
Mount Katmai;2047;58.2794;-154.952;North America;United States;Aleutian Range
Dewey Peak;2045;46.841719;-121.485017;North America;United States;Cascade Range
Mount Meany;2041;47.750727;-123.598169;North America;United States;Olympic Mountains
Mount Mitchell;2037;35.7647;-82.2653;North America;United States;Blue Ridge Mountains
Checkerboard Mesa;2036;37.215599;-112.88003;North America;United States;Colorado Plateau
Cerro Verde;2030;13.82732;-89.62356;North America;El Salvador;
Castle Mountain;2029;46.986845;-121.459331;North America;United States;Cascade Range
Castleton Tower;2029;38.651205;-109.367796;North America;United States;
Mount Craig;2025;35.7775;-82.2619;North America;United States;
Clingman's Dome;2025;35.55;-83.5;North America;United States;Blue Ridge Mountains
North Twin Sister;2024;48.715459;-121.998324;North America;United States;Cascade Range
Mt. Guyot;2018;35.705;-83.2575;North America;United States;
Polar Bear Peak;2016;61.1528;-149.196;North America;United States;
Governors Ridge;2016;46.864764;-121.573123;North America;United States;Cascade Range
Truuli Peak;2015;59.9;-150.417;North America;United States;Kenai Mountains 
Mount Stone;2015;47.606308;-123.266473;North America;United States;Olympic Mountains
Del Campo;2015;47.990783;-121.470637;North America;United States;Cascade Range
Mount Asgard;2011;66.671135;-65.2666;North America;Canada;Baffin Island
Frary Peak;2010;40.9619;-112.216;North America;United States;Wasatch Range
Crystal Peak;2010;46.90633;-121.519;North America;United States;Cascade Range
Mount LeConte;2010;35.6543;-83.4368;North America;United States;Blue Ridge Mountains
Sentinel Peak;2009;47.778992;-123.342304;North America;United States;Olympic Mountains
China Hat;2003;43.68068;-121.0339;North America;United States;Cascade Range
Meebe;2003;48.630016;-120.886002;North America;United States;Cascade Range
Tahtlum Peak;2002;46.86437;-121.47747;North America;United States;Cascade Range
The Rectory;2001;38.65621;-109.367373;North America;United States;Colorado Plateau
Pinnacle Peak;2000;46.757974;-121.732593;North America;United States;Cascade Range
Pico Perico;2000;25.65;-100.41;North America;Mexico;
Bedal Peak;1998;48.06876;-121.354122;North America;United States;Cascade Range
The Watchman;1995;37.18469;-112.979568;North America;United States;Colorado Plateau
Foss Peak;1989;46.755347;-121.712728;North America;United States;Cascade Range
Winchester Mountain;1988;48.956524;-121.643071;North America;United States;Cascade Range
Barrier Peak;1988;46.85951;-121.577048;North America;United States;Cascade Range
Stevens Peak;1984;46.746095;-121.676888;North America;United States;Cascade Range
Pioneer Peak;1981;61.4756;-149.033;North America;United States;
Green Mountain;1981;48.291645;-121.238937;North America;United States;Cascade Range
Mount Queets;1974;47.76231;-123.59505;North America;United States;Olympic Mountains
Pico Turquino;1974;19.989444;-76.835833;North America;Cuba;Cuba
Volcan Izalco;1970;13.81341;-89.6326;North America;El Salvador;
Mount Angeles;1967;47.995292;-123.467317;North America;United States;Olympic Mountains
Naches Peak;1967;46.867889;-121.507034;North America;United States;Cascade Range
Obstruction Peak;1966;47.922094;-123.381557;North America;United States;Olympic Mountains
The Castle;1963;46.757947;-121.728102;North America;United States;Cascade Range
Black Butte;1962;44.399754;-121.635449;North America;United States;
Mount Skokomish;1961;47.590912;-123.294196;North America;United States;Olympic Mountains
Stephen Peak;1956;47.870038;-123.595399;North America;United States;Olympic Mountains
Cinnamon Butte;1956;43.241045;-122.109861;North America;United States;Cascade Range
Junction Butte;1951;38.286513;-109.873045;North America;United States;Colorado Plateau
Volcan Tecuamburro;1950;14.2;-90.4333;North America;Guatemala;Guatemala Ranges
Doherty Mountain;1949;45.898499;-111.890055;North America;United States;Central Montana Rockies
The Castle;1947;38.2986;-111.2639;North America;United States;Colorado Plateau
Labyrinth Mountain;1945;47.852841;-121.04322;North America;United States;Cascade Range
Plummer Peak;1942;46.753388;-121.739287;North America;United States;Cascade Range
Slide Mountain;1932;46.9753;-121.58171;North America;United States;Cascade Range
Seymour Peak;1932;46.844776;-121.503915;North America;United States;Cascade Range
Huckleberry Mountain;1928;47.474177;-121.333965;North America;United States;Cascade Range
Brown Peak;1927;46.950716;-121.5852;North America;United States;Cascade Range
Tatoosh Peak;1923;46.706178;-121.66463;North America;United States;Cascade Range
Deadwood Peak;1917;46.88161;-121.5191;North America;United States;Cascade Range
Mount Washington;1917;44.2706;-71.3047;North America;United States;White Mountains
Roan High Knob;1916;36.1044;-82.1225;North America;United States;Blue Ridge Mountains
Mount Pulitzer;1915;47.835571;-123.574176;North America;United States;Olympic Mountains
Iron Mountain;1915;46.793185;-121.828371;North America;United States;Cascade Range
Mount Townsend;1914;47.867509;-123.059492;North America;United States;Olympic Mountains
Copper Mountain;1922;46.797546;-121.827688;North America;United States;Cascade Range
Snoqualmie Mountain;1914;47.45894;-121.416521;North America;United States;Cascade Range
Peak 6271;1911;46.8786;-121.4777;North America;United States;Cascade Range
The Titan;1908;38.717243;-109.299614;North America;United States;Colorado Plateau
Kaleetan Peak;1908;47.462509;-121.478062;North America;United States;Cascade Range
Mount Washington;1907;47.531343;-123.246002;North America;United States;Olympic Mountains
Eagle Point;1904;47.93925;-123.40907;North America;United States;Olympic Mountains
Mount Seattle;1904;47.731068;-123.577691;North America;United States;Olympic Mountains
Gunn Peak;1903;47.816094;-121.448064;North America;United States;Cascade Range
Bald Eagle;1902;47.616926;-121.271682;North America;United States;Cascade Range
Chair Peak;1901;47.459666;-121.466861;North America;United States;Cascade Range
Wahpenayo Peak;1899;46.746919;-121.766839;North America;United States;Cascade Range
Yakima Peak;1898;46.873512;-121.522651;North America;United States;Cascade Range
Rocky Peak;1895;47.995639;-123.421917;North America;United States;Olympic Mountains
Vesper Peak;1894;48.012951;-121.517801;North America;United States;Cascade Range
Gothic Peak;1894;47.98366;-121.476774;North America;United States;Cascade Range
Mount Dana;1893;47.7914;-123.4857;North America;United States;Olympic Mountains
Double Peak;1889;46.828533;-121.579946;North America;United States;Cascade Range
Mount Ferry;1888;47.842887;-123.5682;North America;United States;Olympic Mountains
Hannegan Peak;1886;48.892148;-121.534367;North America;United States;Cascade Range
Round Mountain;1885;38.612983;-109.361758;North America;United States;Colorado Plateau
Mount Christie;1883;47.698041;-123.545599;North America;United States;Olympic Mountains
Doughgob;1881;47.700608;-120.992281;North America;United States;Cascade Range
Sheep Mountain;1879;48.024885;-121.418043;North America;United States;Cascade Range
Big Four Mountain;1878;48.043234;-121.524764;North America;United States;Cascade Range
Parriott Mesa;1876;38.660134;-109.401679;North America;United States;Colorado Plateau
Mount Pershing;1876;47.551912;-123.256087;North America;United States;Olympic Mountains
Rugged Mountain;1875;50.0167;-126.683;North America;Canada;
Alta Mountain;1875;47.441131;-121.331964;North America;United States;Cascade Range
Mount Kephart;1875;35.630832;-83.389657;North America;United States;Blue Ridge Mountains
Tokosha Mountains;1874;62.7167;-150.6309;North America;United States;Alaska Range
Abbott Butte;1867;42.943457;-122.549764;North America;United States;Cascade Range
Mount Baring;1867;47.779309;-121.435919;North America;United States;Cascade Range
Sperry Peak;1865;48.015937;-121.502566;North America;United States;Cascade Range
Matanuska Peak (Byers Peak);1865;61.5881;-148.905;North America;United States;Chugach Mountains
Merchant Peak;1863;47.8013;-121.4318;North America;United States;Cascade Range
Sourdough Mountain;1824;48.751945;-121.12843;North America;United States;Cascade Range
Mount Cruiser;1860;47.564302;-123.315611;North America;United States;Olympic Mountains
Desolation Peak;1860;48.911444;-121.01655;North America;United States;Cascade Range
Soda Mountain;1857;42.064683;-122.479062;North America;United States;Cascade Range
Lundin Peak;1846;47.462869;-121.400407;North America;United States;Cascade Range
Mount Ross;1845;48.709258;-121.244946;North America;United States;Cascade Range
Grassy Ridge Bald;1844;36.0997;-82.0806;North America;United States;
Cerro Tres Amigos;1842;10.317786;-84.793798;North America;Costa Rica;Costa Rica - Panama Ranges
Mount Wow;1841;46.772695;-121.898518;North America;United States;Cascade Range
Morning Star Peak;1835;48.00393;-121.490846;North America;United States;Cascade Range
Poe Mountain;1833;47.915927;-121.062317;North America;United States;Cascade Range
Lane Peak;1832;46.757857;-121.753063;North America;United States;Cascade Range
Mount Index;1832;47.774349;-121.580544;North America;United States;Cascade Range
Blue Mountain;1831;47.954841;-123.259563;North America;United States;Olympic Mountains
Denman Peak;1831;46.75734;-121.7434;North America;United States;Cascade Range
Mount Appleton;1830;47.950402;-123.733108;North America;United States;Olympic Mountains
Chutla Peak;1829;46.75277;-121.775036;North America;United States;Cascade Range
Mount Lena;1827;47.639803;-123.214889;North America;United States;Olympic Mountains
Sunny Girl;1827;48.411428;-121.157956;North America;United States;Cascade Range
