name;elevation;latitude;longitude;continent;country;range
Pico Cotalba;2030;43.2753;-4.9653;Europe;Spain;
Gamsfeld;2027;47.623289;13.478165;Europe;Austria;Austrian Alps
Chopok;2024;48.943611;19.59;Europe;Slovakia;Carpathian Mountains
Chorna Gora;2020;48.0469;24.6277;Europe;Ukraine;Carpathian Mountains
Petros;2020;48.172;24.423;Europe;Ukraine;
Brenibba;2018;61.764444;7.194167;Europe;Norway;
Pančićev vrh;2016;43.3333;20.7375;Europe;Serbia and Montenegro;Balkan Mountains
Dent de Lys;2014;46.507634;7.002961;Europe;Switzerland;
Alto del Parrejon;2013;41.236;-3.404;Europe;Spain;Castile Ranges
Kreuzkogel;2011;47.55;14.5;Europe;Austria;
Kompar;2010;47.453166;11.614609;Europe;Austria;
Heubatspitze;2008;47.465526;10.382938;Europe;Germany;Bavarian Alps
Heukuppe;2007;47.689081;15.688777;Europe;Austria;Austrian Alps
Kondratova kopa;2005;49.236515;19.932246;Europe;Slovakia/Poland;Carpathian Mountains
Golz;2004;46.6667;13.35;Europe;Austria;
Hoher Freschen;2004;47.3;9.8;Europe;Austria;
Derese;2004;48.9416;19.5713;Europe;Slovakia;Carpathian Mountains
Skagsnebb;2003;61.601389;8.131111;Europe;Norway;Jotunheimen
Cancias;1997;42.471274;-0.15604;Europe;Spain;Pyrenees
Torre;1993;40.321813;-7.61301;Europe;Portugal;Portugal-Galicia
Folarskardsnuten;1933;60.608806;7.782249;Europe;Norway;
Kasprov vrch;1987;49.232003;19.981556;Europe;Poland/Slovakia;Carpathian Mountains
Menalos;1981;37.656279;22.246707;Europe;Greece;
Pizzo Carbonara;1979;37.89412;14.0254;Europe;Italy;Sicily
Weitschartenkopf, Großer;1978;47.631793;12.78697;Europe;Germany/Austria;Bavarian Alps
Penouta;1971;43.039646;-6.278533;Europe;Spain;Cordillera Cantabrica
Yordas;1964;42.996168;-5.044081;Europe;Spain;Cordillera Cantabrica
Velika Klekovača;1964;44.432087;16.507623;Europe;Bosnia and Herzegovina;Dinaric Alps
Dosso di Costalta;1955;46.131999;11.289353;Europe;Italy;Dolomites
Tiatordos;1951;43.19116;-5.106583;Europe;Spain;Cordillera Cantabrica
Monte Guglielmo;1948;45.755278;10.168056;Europe;Italy;
Jalovska kopa;1937;49.185013;19.699001;Europe;Slovakia;Carpathian Mountains
Snejanka;1930;41.636999;24.677696;Europe;Bulgaria;Macedonia-Thrace
Cantaro Magro;1928;40.327964;-7.599277;Europe;Portugal;Portugal-Galicia
Untersberg;1973;47.690352;12.974854;Europe;Germany/Austria;Bavarian Alps
Besna Kobila;1923;42.33;22.14;Europe;Serbia and Montenegro;Balkan Mountains
Neamtu;1923;45.436767;25.691357;Europe;Romania;Carpathian Mountains
Niederbauen Chulm;1923;46.9475;8.55667;Europe;Switzerland;Urner Alps
Grande Sure;1920;45.3371;5.7035;Europe;France;Dauphine Alps
Sonntagshorn;1913;47.681339;12.707405;Europe;Germany/Austria;Austrian Alps
Cagire;1912;42.9464;0.7661;Europe;France;Pyrenees
Giewont;1909;49.250556;19.933889;Europe;Poland;Carpathian Mountains
Veliki Vitorog;1907;44.1194;17.0442;Europe;Bosnia and Herzegovina;Dinaric Alps
Saitaris;1905;67.1;17.35;Europe;Sweden;
Amariana;1905;46.400735;13.080162;Europe;Italy;Carnic Alps
Koziakas;1901;39.5333;21.5333;Europe;Greece;Greek-Albanian Ranges
Stanserhorn;1898;46.929901;8.340169;Europe;Switzerland;Urner Alps
Narodnaya;1895;65;60;Europe;Russia;
Orjen;1894;42.57;18.545;Europe;Serbia and Montenegro/Bosnia and Herzegovina;Dinaric Alps
Ötscher;1893;47.862053;15.203121;Europe;Austria;
Breitenberg;1893;47.469501;10.383196;Europe;Germany;Bavarian Alps
Mont Dore;1885;45.5;2.78333;Europe;France;Massif Central
Veliki Streser;1875;42.37;22.16;Europe;Serbia and Montenegro;Balkan Mountains
Dent de Jaman;1875;46.444963;6.975;Europe;Switzerland;
Großer Bruder;1864;47.631966;12.786884;Europe;Austria;Austrian Alps
Resegone;1874;45.8667;9.41667;Europe;Italy;Dolomites
Steinplatte;1868;47.603964;12.577801;Europe;Austria/Germany;Austrian Alps
Bourinos;1866;40.1833;21.65;Europe;Greece;Greek-Albanian Ranges
Mogorrita La;1866;40.359103;-1.788712;Europe;Spain;Sistema Iberico
Pico Ruivo;1862;32.758985;-16.942978;Europe;Portugal;Madeira
Sillara;1861;44.48304;10.0422;Europe;Italy;Apennines
Giumalau;1857;47.4368;25.4889;Europe;Romania;Carpathian Mountains
Plomb du Cantal;1855;45.1;3.7;Europe;France;Massif Central
Salzburger Hochthron;1853;47.71802;13.005066;Europe;Austria;Austrian Alps
Marmagna;1852;44.395737;9.998925;Europe;Italy;Apennines
Mont Ventoux;1850;44.0333;5.05;Europe;France;
Bihor;1849;46.4408;22.6889;Europe;Romania;Carpathian Mountains
Pico Gilillo;1848;37.869527;-2.993684;Europe;Spain;Andalucian Ranges
Jiehkkevarri;1845;69.4667;19.9167;Europe;Norway;Jotunheimen
Wendelstein;1838;47.7;12;Europe;Germany;Bavarian Alps
Calderón;1837;40.099084;-1.312866;Europe;Spain;Sistema Iberico
Monte Matto;1837;44.383054;10.04227;Europe;Italy;Apennines
Vladeasa;1836;46.7592;22.7939;Europe;Romania;Carpathian Mountains
Hochgrat;1832;47.496038;10.078454;Europe;Germany;
Dinara;1831;44.056;16.381;Europe;Croatia;Dinaric Alps
Orsaro;1831;44.400971;9.995456;Europe;Italy;Apennines
Gonzen;1830;47.068442;9.434987;Europe;Switzerland;
Schwarzenkopf;1819;47.44437;11.04959;Europe;Germany;Bavarian Alps
Penyagolosa;1813;40.237212;-0.363579;Europe;Spain;Sistema Iberico
Trem - Suva planina;1810;43.1049;22.1034;Europe;Serbia and Montenegro;Balkan Mountains
Ruchenkoepfe;1805;47.6333;11.9333;Europe;Germany;Bavarian Alps
Maggiorasca;1803;44.33;9.33;Europe;Italy;Apennines
Helags;1797;62.904926;12.44794;Europe;Sweden;
Snežnik;1796;45.5885;14.4476;Europe;Slovenia;Dinaric Alps
Baffelan;1793;45.733866;11.175907;Europe;Italy;Dolomites
Riedberger Horn;1786;47.451454;10.159392;Europe;Germany;Bavarian Alps
Todorini Kukli;1785;43.138573;23.196945;Europe;Bulgaria;Balkan Mountains
Rinnkogel;1783;47.6665;13.486;Europe;Austria;Austrian Alps
Zwiesel;1782;47.755252;12.814178;Europe;Germany;Bavarian Alps
Pizzo d'Uccello;1781;44.144884;10.168707;Europe;Italy;
Unterberghorn;1772;47.620281;12.435837;Europe;Austria;Austrian Alps
Voralpe;1770;47.75;14.75;Europe;Austria;
Rossbrand;1770;47.415311;13.478851;Europe;Austria;Austrian Alps
Fellhorn;1764;47.609404;12.508793;Europe;Germany/Austria;Bavarian Alps
Pastatjåkå;1764;67.3167;17.9667;Europe;Sweden;
Storsylen;1762;63.0216;12.1997;Europe;Norway;
Sveti Jure;1762;43.3495;24.43;Europe;Croatia;Dinaric Alps
Sv. Jure;1762;43.341847;17.053957;Europe;Croatia;Dinaric Alps
Babin zub;1757;43.2019;22.3156;Europe;Serbia and Montenegro;Balkan Mountains
Trattberg;1757;47.64122;13.273716;Europe;Austria;Austrian Alps
Mont Mezenc;1754;44.9;4.18333;Europe;France;Massif Central
Molard;1752;46.484445;6.96026;Europe;Switzerland;
Dirfys;1743;38.626562;23.841101;Europe;Greece;
Monte Motola;1742;40.2142;15.2749;Europe;Italy;Apennines
Feuerpalfen;1740;47.53876;12.999573;Europe;Germany;Bavarian Alps
Niajo;1739;43.136945;-5.073028;Europe;Spain;Cordillera Cantabrica
Grünten;1738;47.556604;10.319595;Europe;Germany;Bavarian Alps
Schafberg;1782;47.739323;13.463745;Europe;Austria;Austrian Alps
Gennerhorn;1735;47.674866;13.30925;Europe;Austria;Austrian Alps
Hochstaufen;1773;47.739092;12.860527;Europe;Germany;Bavarian Alps
Roccabiasca;1727;44.39537;10.026579;Europe;Italy;Apennines
Babia Góra;1725;49.573333;19.529444;Europe;Poland/Slovakia;Carpathian Mountains
Frostisen;1724;68.234167;17.184722;Europe;Norway;
Othrys;1724;39.0167;22.7;Europe;Greece;Greek-Albanian Ranges
Hoher Zinken, Osterhorn;1721;47.664462;13.351135;Europe;Austria;Austrian Alps
Scala;1715;44.383055;10.042279;Europe;Italy;Apennines
Ruj;1706;42.862778;22.575556;Europe;Bulgaria;
Ruy;1706;42.5;22.35;Europe;Bulgaria;Balkan Mountains
Leonsberg;1702;47.754444;13.569317;Europe;Austria;Austrian Alps
Monte Generoso;1701;45.93125;9.02;Europe;Switzerland/Italy;Pennine Alps
Karkopf;1695;47.687117;12.891083;Europe;Germany;Bavarian Alps
Hårteigen;1690;60.1833;7.06667;Europe;Norway;
Pumacioletto;1690;44.385279;10.057891;Europe;Italy;Apennines
Einberg;1688;47.617851;13.361263;Europe;Austria;Austrian Alps
Herðubreið;1682;65.18;16.34;Europe;Iceland;
Tuolpagorni;1675;67.8667;18.5167;Europe;Sweden;
Hirschberg;1670;47.65;11.6833;Europe;Germany;Bavarian Alps
Kampenwand;1668;47.75;12.3667;Europe;Germany;Bavarian Alps
Unden;1667;41.425;23.5749;Europe;Bulgaria;Macedonia-Thrace
Monte Due Mani;1655;45.898617;9.449212;Europe;Italy;
Sulzenstein;1693;47.34;12.46;Europe;Germany/Austria;Austrian Alps
Schlenken;1649;47.681512;13.21372;Europe;Austria;Austrian Alps
Paiko;1640;40.5722;22.1959;Europe;Greece/Macedonia;Balkan Mountains
Sorgschrofen;1636;47.555833;10.454167;Europe;Germany;Austrian Alps
Pelion;1610;39.438447;23.0476;Europe;Greece;
Gr. Rauhenkopf;1605;47.675097;12.974339;Europe;Germany;Bavarian Alps
Snezka;1602;50.736292;15.740061;Europe;Czech Republic;
Monte Groppo Rosso;1597;44.561137;9.467087;Europe;Italy;Apennines
Streicher, Zenokopf;1593;47.658018;12.491491;Europe;Germany;
Le Veyou;1589;44.633;5.2;Europe;France;
Ristfeuchthorn;1565;47.695321;12.783022;Europe;Germany;Bavarian Alps
Šiljak (Rtanj);1565;43.4625;21.5353;Europe;Serbia and Montenegro;Balkan Mountains
Punta di a Vacca (Tower III);1561;41.805235;9.213737;Europe;France;Tyrrhennian Islands
Faisten Schafberg;1559;47.748904;13.30513;Europe;Austria;Austrian Alps
Pilsko;1557;49.3138;19.1906;Europe;Poland/Slovakia;Carpathian Mountains
Mont Gerbier de Jonc;1551;44.8415;4.2226;Europe;France;Massif Central
Romsdalshorn;1550;62.491111;7.785833;Europe;Norway;
Roman-Kosh;1545;44.4;34.2;Europe;Ukraine;
Nevosa;1534;41.829282;-8.039932;Europe;Portugal/Spain;Portugal-Galicia
Esjufjöll;1533;64.0333;-16.0667;Europe;Iceland;Iceland
Risnjak;1528;45.432429;14.619687;Europe;Croatia;
Monte Nerone;1525;43.557774;12.519156;Europe;Italy;
Sokolov kamen;1523;43.1158;22.0634;Europe;Serbia and Montenegro;Balkan Mountains
Askja;1516;65.05;-16.75;Europe;Iceland;Iceland
Sparber;1502;47.693357;13.466663;Europe;Austria;Austrian Alps
Feldberg;1493;47.874648;8.003411;Europe;Germany;Black Forest
Velika Djulica;1492;43.2331;21.2657;Europe;Serbia and Montenegro;Balkan Mountains
Hekla;1491;64.0167;-19.65;Europe;Iceland;Iceland
Immenstädter Horn;1490;47.55223;10.186644;Europe;Germany;Bavarian Alps
Gorbeia;1481;43.0333;-2.78333;Europe;Spain;Cordillera Cantabrica
Snaekollur;1477;64.6425;-19.2491;Europe;Iceland;Iceland
Seebuck;1450;47.864457;8.022938;Europe;Germany;Black Forest
Puig Major;1445;39.8085;2.7944;Europe;Spain;Balearic Islands
Vlajna;1442;42.79241;21.945775;Europe;Serbia and Montenegro/Serbia and Montenegro;Macedonia-Thrace
Snieznik;1426;50.207;16.849;Europe;Poland/Czech Republic;
Grand Ballon;1424;47.75;7.33333;Europe;France;
Marashka Chuka;1414;41.3678;24.0322;Europe;Bulgaria;Macedonia-Thrace
Belchen;1414;47.82301;7.833424;Europe;Germany;Black Forest
Hamperokken;1404;69.566594;19.343509;Europe;Norway;
Stetind;1392;68.166725;16.591144;Europe;Norway;
Toter Mann;1392;47.630867;12.923098;Europe;Germany;Bavarian Alps
Luzny;1373;48.939097;13.506836;Europe;Germany;Bavarian Forest
Puig de Massanella;1364;39.805635;2.852154;Europe;Spain;Balearic Islands
Tarnica;1346;49.074646;22.726254;Europe;Poland;
Ben Nevis;1344;56.7979;-5.00419;Europe;United Kingdom;Scottish Highlands
Txindoki;1346;43.026235;-2.072639;Europe;Spain;Cordillera Cantabrica
Eggjenibba;1338;61.731315;6.459722;Europe;Norway;
Palsfjall;1335;64.2833;-17.6833;Europe;Iceland;Iceland
Lapata;1333;39.33;21;Europe;Greece;Greek-Albanian Ranges
Anboto;1331;43.008;-2.596;Europe;Spain;
Schober;1329;47.812924;13.311653;Europe;Austria;Austrian Alps
Halti;1328;69.322633;21.279947;Europe;Finland;
Turbacz;1315;49.55;20.1;Europe;Poland;Carpathian Mountains
Torbina;1315;43.354788;-4.770145;Europe;Spain;Cordillera Cantabrica
Ben Macdui;1309;57.0712;-3.66961;Europe;United Kingdom;Scottish Highlands
Filbling;1306;47.790209;13.276634;Europe;Austria;Austrian Alps
Grünstein;1304;47.588336;12.958031;Europe;Germany;Bavarian Alps
Montecaoru;1300;43.268706;-4.86557;Europe;Spain;Cordillera Cantabrica
Braeriach;1296;57.0777;-3.73055;Europe;United Kingdom;Scottish Highlands
Schauinsland;1284;47.912718;7.898698;Europe;Germany;Black Forest
Frailon;1283;43.175428;-5.067322;Europe;Spain;Cordillera Cantabrica
Vesuvius;1281;40.8167;14.4333;Europe;Italy;
Punta Lunarda;1276;41.831824;9.255724;Europe;France;Tyrrhennian Islands
Klinovec (Keilberg);1244;50.3964;12.9678;Europe;Czech Republic;Erzgebirge
Pé de Cabril;1237;41.766991;-8.158422;Europe;Portugal;Portugal-Galicia
Cairn Gorm;1234;57.1171;-3.6423;Europe;United Kingdom;Scottish Highlands
Gorc;1228;49.3354;20.151;Europe;Poland;Carpathian Mountains
Lubań;1225;49.2917;20.2025;Europe;Poland;Carpathian Mountains
Santa;1221;63.042414;13.095145;Europe;Sweden;
Carn Mor Dearg;1220;56.805272;-4.986763;Europe;United Kingdom;Scottish Highlands
Kneifelspitze;1189;47.657872;13.016739;Europe;Germany;Bavarian Alps
Fichtelberg;1214;50.429444;12.954167;Europe;Germany/Czech Republic;
Monte Forato;1209;44.014182;10.335986;Europe;Italy;
Ben Lawers;1204;56.545556;-4.220833;Europe;United Kingdom;Scottish Highlands
Leskovik;1174;43.3432;21.5031;Europe;Serbia and Montenegro;Balkan Mountains
Rohrenkopf;1168;48;8;Europe;Germany;Black Forest
Punta di Malanda;1166;41.835757;9.259239;Europe;France;
Hochblauen;1165;47.778559;7.701201;Europe;Germany;Black Forest
Lochnagar;1155;56.9599;-3.24478;Europe;United Kingdom;Scottish Highlands
Sgurr nan Ceathreamhnan;1151;57.2559;-5.2231;Europe;United Kingdom;Scottish Highlands
Bidean Nam Bian;1150;56.6422;-5.02976;Europe;United Kingdom;Scottish Highlands
Ben Alder;1148;56.813189;-4.465513;Europe;United Kingdom;Scottish Highlands
Brocken;1142;51.79938;10.616226;Europe;Germany;Harz
Lulep Gierkav;1139;67.404701;18.425301;Europe;Sweden;
Fläscherberg;1135;47.037617;9.507076;Europe;Switzerland;
Veliki Šturac - Cvijićev vrh;1132;44.105831;20.640564;Europe;Serbia and Montenegro;Balkan Mountains
Ben Lui;1130;56.397;-4.8111;Europe;United Kingdom;Scottish Highlands
Binnein Mor;1130;56.7541;-4.92685;Europe;United Kingdom;Scottish Highlands
Schwarzer Grat;1118;47.69197;10.125704;Europe;Germany;Bavarian Alps
Puig de Tomir;1104;39.842846;2.925625;Europe;Spain;Balearic Islands
Tulove Grede;1120;44.25897;15.702209;Europe;Croatia;Dinaric Alps
Kjerag;1100;59.015819;6.601067;Europe;Norway;
Sgurr a' Mhaim;1099;56.7569;-5.00432;Europe;United Kingdom;Scottish Highlands
Corraun Tuathal;1098;51.99166;-9.724311;Europe;Ireland;
Puig de L'Ofre;1093;39.763356;2.767396;Europe;Spain;Balearic Islands
Snowdon;1085;53.068497;-4.076231;Europe;United Kingdom;Snowdonia
Schiehallion;1083;56.6681;-4.10339;Europe;United Kingdom;Scottish Highlands
Beinn Dorain;1076;56.5043;-4.72301;Europe;United Kingdom;Scottish Highlands
Botnkrona;1072;65.4466;12.0225;Europe;Norway;
Glas Maol;1068;56.87239;-3.3682;Europe;United Kingdom;Scottish Highlands
Garnedd Ugain;1065;53.075;-4.076389;Europe;United Kingdom;Snowdonia
Carnedd Llewelyn;1064;53.160564;-3.969841;Europe;United Kingdom;Snowdonia
Pfänder;1064;47.507809;9.779549;Europe;Austria;Austrian Alps
An Teallach;1062;57.807;-5.25172;Europe;United Kingdom;Scottish Highlands
Ivanscica;1061;46.181855;16.126347;Europe;Croatia;
Crib Y Ddysgl;1065;53.059271;-4.056015;Europe;United Kingdom;Snowdonia
Nordenski Idtoppen;1049;78;16;Europe;Norway;
Pic De Bertagne;1049;43.3;5.7;Europe;France;Maritime Alps
Ben Wyvis;1046;57.679167;-4.579167;Europe;United Kingdom;
Mallos de Riglos;1045;42.3507;-0.7264;Europe;Spain;Pyrenees
Carnedd Dafydd;1044;53.147222;-4.001944;Europe;United Kingdom;Snowdonia
Carrantuohill;1040;52;-9.75;Europe;Ireland;Ireland 
Sgurr na Ciche;1040;57.0135;-5.45617;Europe;United Kingdom;Scottish Highlands
Skjæringen;1037;65.4466;12.0225;Europe;Norway;
Eisenberg;1028;50.441944;12.971389;Europe;Germany;
Galatzó;1026;39.6332;2.4862;Europe;Spain;Balearic Islands
Teghie Lisce;1025;41.826716;9.255528;Europe;France;Tyrrhennian Islands
Ladhar Bheinn;1020;57.075456;-5.591397;Europe;United Kingdom;Scottish Highlands
Buachaille Etive Mor;1020;56.646176;-4.900846;Europe;United Kingdom;
Grytfoten;1019;65.4466;12.0225;Europe;Norway;
Auersberg;1019;50.455556;12.648056;Europe;Germany;
Cueto Agero;1016;43.225239;-4.59793;Europe;Spain;Cordillera Cantabrica
Kekes;1015;47.872518;20.009408;Europe;Hungary;
Lemberg;1015;48;9;Europe;Germany;Swabian Alb
Kékestetõ;1014;47.872432;20.009708;Europe;Hungary;
Nona;1012;68.921001;16.450687;Europe;Norway;
Jested;1012;50.75;15.0333;Europe;Czech Republic;
Mont Sainte Victoire;1011;43.539167;5.645278;Europe;France;
Beinn Ime;1011;56.2376;-4.81763;Europe;United Kingdom;Scottish Highlands
Kvasstinden;1010;65.4466;12.0225;Europe;Norway;
Beenkeragh;1010;52.007287;-9.746835;Europe;Ireland;
Beinn Eighe;1010;57.595;-5.42991;Europe;United Kingdom;Scottish Highlands
Runek;1005;49.2948;20.1552;Europe;Poland;Carpathian Mountains
Cahir;1001;51.994238;-9.759565;Europe;Ireland;Ireland 
Glyder Fawr;999;53.102476;-4.026833;Europe;United Kingdom;Snowdonia
Broad Cairn;998;56.9186;-3.25;Europe;United Kingdom;Scottish Highlands
Sgurr Alasdair;992;57.2068;-6.22393;Europe;United Kingdom;Scottish Highlands
Glyder Fach;990;53.105877;-4.003315;Europe;United Kingdom;Snowdonia
Sgurr Dearg;986;57.2137;-6.23508;Europe;United Kingdom;Scottish Highlands
Mosor - Suva planina;984;43.1351;22.0523;Europe;Serbia and Montenegro;Balkan Mountains
Hohe Möhr;983;47.692779;7.874708;Europe;Germany;Black Forest
Tvillingene;980;65.4466;12.0225;Europe;Norway;
Scafell Pike;978;54.4542;-3.21154;Europe;United Kingdom;Lake District
Sgurr Thearlaich;978;57.2068;-6.22247;Europe;United Kingdom;Scottish Highlands
Lisina, Bosnia and Herzegowina;977;44.8555;16.9;Europe;Bosnia and Herzegovina;Dinaric Alps
Foel Grach;976;53.1742;-3.96358;Europe;United Kingdom;Snowdonia
Ben Lomond;974;56.188765;-4.630137;Europe;United Kingdom;Scottish Highlands
Sgurr a' Ghreadaidh;973;57.2282;-6.23448;Europe;United Kingdom;Scottish Highlands
A'Mhaighdean;967;57.7196;-5.3463;Europe;United Kingdom;Scottish Highlands
Aonach Eagach;967;56.6794;-5.0374;Europe;United Kingdom;Scottish Highlands
Ben More;965;56.424732;-6.013333;Europe;United Kingdom;Scottish Highlands
Sgurr Na Banachdich;965;57.2222;-6.24272;Europe;United Kingdom;Scottish Highlands
Scafell;964;54.448385;-3.222942;Europe;United Kingdom;Lake District
Sgurr Nan Gillean;964;57.2492;-6.19427;Europe;United Kingdom;Scottish Highlands
Yr Elen;962;53.16689;-3.985767;Europe;United Kingdom;Snowdonia
Sveti Ilija;961;42.9962;17.15863;Europe;Croatia/Croatia;
Brandon Mountain;953;52.235278;-10.254444;Europe;Ireland;Ireland 
Helvellyn;950;54.527;-3.01752;Europe;United Kingdom;Lake District
Sgurr Mhic Choinnich;948;57.2091;-6.2241;Europe;United Kingdom;Scottish Highlands
Y Garn;947;53.1152;-4.0464;Europe;United Kingdom;Snowdonia
Foel Fras;942;53.2;-3.95;Europe;United Kingdom;Snowdonia
The Cairnwell;933;56.8795;-3.42089;Europe;United Kingdom;Scottish Highlands
Skiddaw;931;54.648909;-3.147755;Europe;United Kingdom;Lake District
Orduña;930;42.986567;-3.047333;Europe;Spain;Cordillera Cantabrica
Bla Bheinn;928;57.2196;-6.09312;Europe;United Kingdom;Scottish Highlands
Ben Hope;927;58.41355;-4.60874;Europe;United Kingdom;Scottish Highlands
Stromboli;926;38.7833;15.2;Europe;Italy;Sicily
Beinn Narnain;926;56.220556;-4.79;Europe;United Kingdom;Scottish Highlands
Garnedd Uchaf;926;53.183408;-3.965578;Europe;United Kingdom;Snowdonia
Lugnaquilla;925;52.966111;-6.463056;Europe;Ireland;Ireland 
Elidir Fawr;924;53.131199;-4.075306;Europe;United Kingdom;Snowdonia
Besiberri;923;42.59343;0.82583;Europe;Spain;Pyrenees
Crib Goch;923;53.0768;-4.05302;Europe;United Kingdom;Snowdonia
Beskid Krzyżowski;923;49.3426;19.2344;Europe;Poland/Slovakia;Carpathian Mountains
Tom na Gruagaich;922;57.5892;-5.57905;Europe;United Kingdom;Scottish Highlands
Tryfan;915;53.1158;-3.99693;Europe;United Kingdom;Snowdonia
Ben Vane;915;56.2498;-4.78172;Europe;United Kingdom;Scottish Highlands
Breitinden;910;65.4466;12.0225;Europe;Norway;
Great End;910;54.4649;-3.19414;Europe;United Kingdom;Lake District
Aran Fawddwy;907;52.786776;-3.68866;Europe;United Kingdom;Snowdonia
Bowfell;902;54.4492;-3.16676;Europe;United Kingdom;Lake District
Gallarraga;902;43.195;-3.006;Europe;Spain;
Ben Tee;901;57.0325;-4.899167;Europe;United Kingdom;Scottish Highlands
Montsant;900;41.270582;0.821571;Europe;Spain;
Great Gable;899;54.4821;-3.21927;Europe;United Kingdom;Lake District
Y Lliwedd;898;53.165299;-3.98735;Europe;United Kingdom;Snowdonia
Lliwedd (Y Liwedd);898;53.0593;-4.0557;Europe;United Kingdom;Snowdonia
Cader Idris;892;52.699722;-3.908611;Europe;United Kingdom;
Pillar;892;54.4975;-3.28119;Europe;United Kingdom;Lake District
Catstye Cam;890;54.5335;-3.00893;Europe;United Kingdom;Lake District
Pen Y Fan;886;51.883333;-3.436944;Europe;United Kingdom;
Esk Pike;885;54.456468;-3.17831;Europe;United Kingdom;Lake District
Cross Fell;885;54.702778;-2.487222;Europe;United Kingdom;
The Cobbler;884;56.2141;-4.80875;Europe;United Kingdom;Scottish Highlands
Slættaratindur;882;62.296389;-7.0125;Europe;Faroe Islands;
Ben Ledi;880;56;-4;Europe;United Kingdom;Scottish Highlands
Kolitza;879;43.25902;-3.22016;Europe;Spain;
Pferdskopf;875;50.5;-9.91667;Europe;Germany;
Fairfield;873;54.4971;-2.99165;Europe;United Kingdom;Lake District
Corn Du;873;51.884333;-3.437133;Europe;United Kingdom;
Moel Siabod;872;53.073056;-3.9325;Europe;United Kingdom;
Moel Siabod;872;53.074061;-3.934388;Europe;United Kingdom;Snowdonia
Blencathra;868;54.64;-3.04978;Europe;United Kingdom;Lake District
Skiddaw Little Man;865;54.63906;-3.13876;Europe;United Kingdom;Lake District
Gráfelli;856;62.311109;-6.99867;Europe;Faroe Islands;
Arenig Fawr;854;52.917908;-3.74445;Europe;United Kingdom;Snowdonia
Grasmoor;851;54.571111;-3.279167;Europe;United Kingdom;Lake District
Morrone;851;56.980724;-3.429966;Europe;United Kingdom;Scottish Highlands
Slieve Donard;850;54.180109;-5.921201;Europe;United Kingdom;Mourne Mountains
Ben Donich;847;56.197778;-4.873889;Europe;United Kingdom;
The Merrick;843;55.1393;-4.4684;Europe;United Kingdom;Scottish Highlands
Langenberg;843;51.27639;-8.55833;Europe;Germany;
Rockspitze;838;47.15;9.15;Europe;Austria;
Ben Venue;838;56;-4;Europe;United Kingdom;Scottish Highlands
Milesovka;837;50.555079;13.931565;Europe;Czech Republic;
Milseburg;835;50.5;-9.91667;Europe;Germany;
Foel-goch;831;53.127616;-4.051895;Europe;United Kingdom;Snowdonia
High Street;828;54.489785;-2.863655;Europe;United Kingdom;Lake District
Hart Crag;822;54.492527;-2.975836;Europe;United Kingdom;Lake District
Carnedd y Filiast;821;53.143147;-4.063605;Europe;United Kingdom;Snowdonia
Erbeskopf;818;49.730556;7.090556;Europe;Germany;
The Cheviot;815;55.478333;-2.145556;Europe;United Kingdom;
Quinag;808;58.2153;-5.04912;Europe;United Kingdom;Scottish Highlands
High Stile;807;54.520683;-3.285599;Europe;United Kingdom;Lake District
The Old Man Of Coniston;803;54.321;3.121;Europe;United Kingdom;Lake District
Swirl How;802;54.395151;-3.121662;Europe;United Kingdom;Lake District
Highis;800;46.207756;21.809172;Europe;Romania;Carpathian Mountains
Cir Mhor;799;55.638812;-5.222822;Europe;United Kingdom;Scottish Highlands
Cribyn;795;51.881472;-3.420103;Europe;United Kingdom;
Dove Crag;793;54.486345;-2.96751;Europe;United Kingdom;Lake District
Grisedale Pike;791;54.590519;-3.24273;Europe;United Kingdom;Lake District
Moel Eilio;790;53.09688;-4.15953;Europe;United Kingdom;Snowdonia
Clach Glas;787;57.223009;-6.085957;Europe;United Kingdom;Scottish Highlands
Glaramara;783;54.4846;-3.159599;Europe;United Kingdom;Lake District
Moel Hebog;782;53.000278;-4.139722;Europe;United Kingdom;Snowdonia
Kaltes Feld;781;49;10;Europe;Germany;Swabian Alb
Harter Fell;778;54.476222;-2.835503;Europe;United Kingdom;Lake District
Vidova Gora;778;43.283983;16.627106;Europe;Croatia;Balkan Mountains
Falkenberg;776;48;10;Europe;Germany;Swabian Alb
Spitzkopf (Bernhardus);775;49;10;Europe;Germany;Swabian Alb
Red Screes;774;54.467444;-2.936096;Europe;United Kingdom;Lake District
Giakupitsa;774;47.0333;8.7;Europe;Macedonia;
Grey Friar;773;54.394505;-3.138653;Europe;United Kingdom;Lake District
Slieve Commedagh;767;54.188889;-5.938611;Europe;United Kingdom;Mourne Mountains
Bussen;767;48.16328;9.556518;Europe;Germany;Swabian Alb
Cnoc Coinnich;761;56.166389;-4.846389;Europe;United Kingdom;Scottish Highlands
Croagh Patrick;760;53.761702;-9.711914;Europe;Ireland;Ireland 
Ostrvica;758;42.772471;20.646744;Europe;Serbia and Montenegro;Balkan Mountains
Torre Santa;758;43.212556;-4.973516;Europe;Spain;Cordillera Cantabrica
Stuifen;757;48.744078;9.818172;Europe;Germany;Swabian Alb
Dale Head;753;54.527159;-3.202;Europe;United Kingdom;Lake District
Montgó;753;38.806273;0.128059;Europe;Spain;
Culter Fell;748;55.55;-3.5;Europe;United Kingdom;Scottish Highlands
